identifier,resource_type,md_standard,ogc_web_services,md_date,language,crs_epsg_codes,title,keywords,abstract,md_contact_name,md_contact_email,landing_page,data_creators,data_publishers,data_pointcontact,bounding_box,license,access_rights,wcs_getcapabilities_url,wfs_getcapabilities_url,csw_metadata_name,csw_metadata_name_clean,coverage_id,clean_coverage_id,layer,crs_epsg,spatial_resolution,bbox_28992,intersects_outline_1
07dcac7b-7cea-46b7-9fb5-91079d5538bb,dataset,ISO 19115,WMS; WCS,2024-08-27,dut,28992; 5709,Hoogtebestand Kust 5m 2024 DSM,Hoogte,Hoogtebestand Kust - AHN5 DSM 5m grid,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2024/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2024:hoogte_kust_2024_dsm_5m_tif,hoogte_kust_2024_dsm_5m_tif,hoogte_2024__hoogte_kust_2024_dsm_5m_tif,hoogte_kust_2024_dsm_5m_tif,hoogte_2024__hoogte_kust_2024_dsm_5m_tif,28992,"(5.0, 5.0)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
19aa4446-a9d0-4ad1-b2e6-02ecca264d64,dataset,ISO 19115,WMS; WCS,2024-02-28,dut,28992; 5709,Hoogtebestand Westerschelde 2m grid 2020 DSM,,Westerschelde 2020 - DSM 2 meter rasterbestand van laserdata,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2020/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2020:westerschelde_2020_dsm_2m,westerschelde_2020_dsm_2m,hoogte_2020__westerschelde_2020_dsm_2m,westerschelde_2020_dsm_2m,hoogte_2020__westerschelde_2020_dsm_2m,28992,"(2.0, 2.0)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
ec8464eb-fb43-4e2a-af6f-d8bc4554dae5,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Mattenbies - 2013,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:mattenbies_2013,mattenbies_2013,waterplanten_ijsselmeergebied__mattenbies_2013,mattenbies_2013,waterplanten_ijsselmeergebied__mattenbies_2013,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
1fabcc86-8710-4d3d-b7e1-36ba7049422a,dataset,ISO 19115,WMS; WCS,2024-02-28,dut,28992; 5709,Hoogtebestand Lek - Nederrijn 2011,,"Calamiteitenvlucht   Lek en Nederrijn
Bestemmingsplangebied  2011
Laseraltimetrie opname in de vorm van een grid met een resolutie van 0,5 meter waarbij de hoogtewaarde is opgenomen in centimeters .

Vluchtdatum:   28 november 2011

Zie ook het geleverde  kwaliteitsdocument",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2011/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2011:krib_lek_nederrijn_2011,krib_lek_nederrijn_2011,hoogte_2011__krib_lek_nederrijn_2011,krib_lek_nederrijn_2011,hoogte_2011__krib_lek_nederrijn_2011,28992,"(0.5, 0.5)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
3abb43f5-771e-40e0-8849-1b595b19d913,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Tenger Fonteinkruid - 2014,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:tenger_fonteinkruid_2014,tenger_fonteinkruid_2014,waterplanten_ijsselmeergebied__tenger_fonteinkruid_2014,tenger_fonteinkruid_2014,waterplanten_ijsselmeergebied__tenger_fonteinkruid_2014,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
40390742-a47c-4f98-a969-5b40bce83212,dataset,ISO 19115,WMS; WCS,2024-10-23,dut,28992; 5709,Hoogtebestand Westerschelde 5m 2023 DTM,,Hoogtebestand Westerschelde - AHN4 DTM 5m grid,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2023/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2023:hoogte_westerschelde_2023_dtm_5m,hoogte_westerschelde_2023_dtm_5m,hoogte_2023__hoogte_westerschelde_2023_dtm_5m,hoogte_westerschelde_2023_dtm_5m,hoogte_2023__hoogte_westerschelde_2023_dtm_5m,28992,"(5.0, 5.0)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
bce11d25-e0ca-440e-85fc-d5287b739e2d,dataset,ISO 19115,WMS; WCS,2024-07-29,dut,28992; 5709,Orthofotomozaiek  IJssel 2019,,Orthofotomozaiek  ijssel 2019 vervaardigd uit luchtfoto's opgenomen tijdens LIDAR opname t.b.v. vastlegging hoogte.,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/luchtfoto_lidar/ows?service=WCS&request=getcapabilities&version=2.0.1,,luchtfoto_lidar:IJssel_2019,IJssel_2019,luchtfoto_lidar__IJssel_2019,IJssel_2019,luchtfoto_lidar__IJssel_2019,28992,"(0.05, 0.05)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
dfff6cb9-78c4-4d64-8b86-b9b3595002e5,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Gele Plomp - 2020,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:gele_plomp_2020,gele_plomp_2020,waterplanten_ijsselmeergebied__gele_plomp_2020,gele_plomp_2020,waterplanten_ijsselmeergebied__gele_plomp_2020,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
59661f74-31dd-4c37-86e8-deeb1b5819b5,dataset,ISO 19115,WMS; WCS,2024-05-29,dut,28992; 5709,Orthofotomozaiek IJsselmeer 2004,Luchtfoto; MWTL; N2000; KRW; Vegetatiestructuurkaart; Vegetatie; Natuur en Milieu; Biologische monitoring,infrarood orthofoto voor vegetatie kartering,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/luchtfoto_ecotopen/ows?service=WCS&request=getcapabilities&version=2.0.1,,luchtfoto_ecotopen:e_IJsselmeer_2004,e_IJsselmeer_2004,luchtfoto_ecotopen__e_IJsselmeer_2004,e_IJsselmeer_2004,luchtfoto_ecotopen__e_IJsselmeer_2004,28992,"(0.5, 0.5)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
e5b99e99-7f1f-43d9-8fe4-ddbf28867187,dataset,ISO 19115,WMS; WCS,2025-07-02,dut,28992; 5709,Bathymetrie Nederland 2023 - kust en vaklodingen 20 mtr,Bodemhoogte; Bathymetrie; Bodemligging; JARKUS; Vaklodingen,Dit bodemhoogtebestand bevat een grid van de laatst gemeten bodemhoogten tot en met 2023 van de kust en de vaklodingen in opdracht van Rijkswaterstaat. De bodemhoogten zijn uitgedrukt in meters t.o.v. NAP.,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/bodemhoogte_20mtr/ows?service=WCS&request=getcapabilities&version=2.0.1,,bodemhoogte_20mtr:bodemhoogte_20mtr_2023,bodemhoogte_20mtr_2023,bodemhoogte_20mtr__bodemhoogte_20mtr_2023,bodemhoogte_20mtr_2023,bodemhoogte_20mtr__bodemhoogte_20mtr_2023,28992,"(20.0, 20.0)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
1df5d37c-621d-46ab-bfdb-8c56769349fa,dataset,ISO 19115,WMS; WCS,2025-07-15,dut,28992; 5861,Bathymetrie Nederland - binnenwateren 1 mtr. RWS Zee en Delta Noordzee Zuid in LAT,hvd; bathymetrie; bodemhoogte; multibeam,Dit bodemhoogtebestand bevat een grid van de laatst gemeten bodemhoogten van de Rijkswateren in opdracht van Rijkswaterstaat. De bodemhoogten zijn uitgedrukt in meters t.o.v. NAP.,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/bodemhoogte_1mtr/ows?service=WCS&request=getcapabilities&version=2.0.1,,bodemhoogte_1mtr:ZD_noordzee_zuid_LAT,ZD_noordzee_zuid_LAT,bodemhoogte_1mtr__ZD_noordzee_zuid_LAT,ZD_noordzee_zuid_LAT,bodemhoogte_1mtr__ZD_noordzee_zuid_LAT,28992,"(1.0, 1.0)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
586eb9c0-2598-4f48-98c4-b92c0d051ac5,dataset,ISO 19115,WMS; WCS,2024-08-27,dut,28992; 5709,Hoogtebestand Wadden Friese Zeegat 5m 2024 DTM,Hoogte,Hoogtebestand Wadden Friese Zeegat - AHN5 DTM 5m grid,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2024/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2024:hoogte_wadden_friesezeegat_2024_dtm_5m,hoogte_wadden_friesezeegat_2024_dtm_5m,hoogte_2024__hoogte_wadden_friesezeegat_2024_dtm_5m,hoogte_wadden_friesezeegat_2024_dtm_5m,hoogte_2024__hoogte_wadden_friesezeegat_2024_dtm_5m,28992,"(5.0, 5.0)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
f41b5a2f-61bf-454d-a88b-9082315e01cd,dataset,ISO 19115,WMS; WCS,2024-05-14,dut,28992; 5709,Rivierkaart 1e druk serie 2,,"Mozaiek van oude rivierkaarten in ECW vervaardigd uit oude rivierkaarten die gescand zijn. Hierna zijn de bladranden verwijderd en zijn de beelden gegeorefereerd in RD. Hierna is per druk, serie of herziening een mozaiek gemaakt in ECW-formaat. In een bijbehorende index-file (shape) is terug te vinden van welk jaar elke afzonderlijke kaart is.

Kaart van de rivieren de Boven en Neder-Rijn, de Lek en de Nieuwe Maas, van Lobith tot Brielle: in twintig bladen, benevens twee supplementaire bladen voor den Oude-Rijn en voor de Noord / vervaardigd op last van Zijne Excellentie den Minister van Binnenlandsche Zaken, onder directie van den Hoofd-Ingenieur bij de Algemeene Dienst van den Waterstaat B.H. Goudriaan. - Schaal 1:10.000. - [Delft]: Algemeene Dienst van de Waterstaat, 1830-1842. ([Delft] Topographisch Bureau en Drukkerij van het Departement van Oorlog). - 1 serie in 25 bladen: lithografie; diverse formaten. Van de tweede serie van de rivierkaart van de Boven Rijn bestaan een aantal bladen met in handschrift ""Normaallijnen Gelderland"". Op deze bladen zijn de resultaten van de oevermetingen in 1850-1852 en 1872 in manuscript ingetekend.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/rivierkaarten_1830_1962/ows?service=WCS&request=getcapabilities&version=2.0.1,,rivierkaarten_1830_1962:1e_druk_serie2_tif,1e_druk_serie2_tif,rivierkaarten_1830_1962__1e_druk_serie2_tif,1e_druk_serie2_tif,rivierkaarten_1830_1962__1e_druk_serie2_tif,28992,"(1.3202250570914569, 1.3000000000000014)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
3229f159-1833-4ff9-a39a-3e8610a2ab0a,dataset,ISO 19115,WMS; WCS,2024-07-29,dut,28992; 5709,Orthofotomozaiek Maas Grave,,Orthofotomozaiek  maas Grave vervaardigd uit luchtfoto's opgenomen tijdens LIDAR opname t.b.v. vastlegging hoogte.,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/luchtfoto_lidar/ows?service=WCS&request=getcapabilities&version=2.0.1,,luchtfoto_lidar:Maas_Grave,Maas_Grave,luchtfoto_lidar__Maas_Grave,Maas_Grave,luchtfoto_lidar__Maas_Grave,28992,"(0.05, 0.05)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
{1DC7B49F-FEFD-43A3-8627-CC24D7D87EE2},dataset,ISO 19115,WMS; WCS,2024-12-11,dut,,Zuurgraad toplaag van de bodem,Flora en Fauna; Klimaat,"De kaart met de zuurgraad in de toplaag van de bodem (de bovenste twintig centimeter) is gemaakt door Alterra Wageningen. De zuurgraad of pH is bodemkenmerk, dat vooral wordt bepaald door het moedermateriaal, de bodemvormende processen in het verleden en het grondgebruik. De pH is van invloed op de chemische bodemvruchtbaarheid en op de bewortelbaarheid van het bodemprofiel. De pH in de toplaag van zandgronden zal onder natuurlijke omstandigheden geleidelijk dalen. In agrarische gebieden wordt dit tegengegaan door bemesting met kalk.",Provincie Zeeland,geo@zeeland.nl,,Alterra Wageningen UR,,Provincie Zeeland; Johan Treurniet (Provincie Zeeland),"('3.047', '50.67', '7.578', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://opengeodata.zeeland.nl/geoserver/rasters/wcs?request=GetCapabilities,,GEONAM_ZGRTLGRST,GEONAM_ZGRTLGRST,rasters__GEONAM_ZGRTLGRST,GEONAM_ZGRTLGRST,rasters__GEONAM_ZGRTLGRST,28992,"(100.0, 100.0)","(-10432.881592613878, 300086.2408114098, 309873.98339653906, 627638.2546011962)",True
04a68255-8681-4e76-9227-d4624a8b9deb,dataset,ISO 19115,WMS; WCS,2024-02-28,dut,28992; 5709,Hoogtegegevens kribben IJssel-Nederrijn 2009,Elevation; Hoogte,"Laseraltimetrie opname kribben IJssel en Nederrijn in de vorm van een grid met een resolutie van 0,5 meter waarbij de hoogtewaarde is opgenomen in meters Opgenomen tijdens een laagwaterperiode. Voor verdere informatie zie kwaliteitsdocument.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2009/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2009:krib_ijssel_nederrijn_2009,krib_ijssel_nederrijn_2009,hoogte_2009__krib_ijssel_nederrijn_2009,krib_ijssel_nederrijn_2009,hoogte_2009__krib_ijssel_nederrijn_2009,28992,"(0.5, 0.5)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
b75d6b33-f367-4438-ad33-83b8d06e25a5,dataset,ISO 19115,WMS; WCS,2025-01-10,dut,,Algemeen Dieptebestand IJsselmeergebied 2012,,Het Algemeen Dieptebestand IJsselmeergebied 2012 heeft als basis singlebeam overzichtslodingen aangevuld met vlakdekkende interferro en multibeam metingen en bevat de de meest recent bekende lodingsdata tot en met het desbetreffende jaar.,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,,,,"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/bodemhoogte_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,bodemhoogte_ijsselmeergebied:bodemhoogte_ijg_2012,bodemhoogte_ijg_2012,bodemhoogte_ijsselmeergebied__bodemhoogte_ijg_2012,bodemhoogte_ijg_2012,bodemhoogte_ijsselmeergebied__bodemhoogte_ijg_2012,28992,"(5.0, 5.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
